810815,Hub Synergy Point,D02,70 Anson Road,079905,Office,N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19590/hub-synergy-point,"Hub Synergy Point is a commercial property located at 70 Anson Road, Singapore 079905 in District 02. This commercial space is primarily used for Office rental and sale. Hub Synergy Point is close to Tanjong Pagar MRT Station and Outram Park MRT Station. Future MRT stations include Telok Ayer MRT Station, due completion in 2013. It is near several bus stops located Bus Stop The Amara - 05419, Bus Stop Hub Synergy Pt - 03222 and Bus Stop Tanjong Pagar Plaza - 05411.

You can also see from the map above how to get there via other means of transport.

Amenities near Hub Synergy Point

Hub Synergy Point is near to Cold Storage Vivocity and Shop N Save Amara. It is close to Teo Hong Road and Icon for an array of amenities such as grocery and retail shopping, banks and more.

Hub Synergy Point is also close to several eateries such as, 5 Tanjong Pagar Plaza, 73 Tras Street and 33 Tras Street."
810816,Hudson Industrial Building,D19,14 New Industrial Road,536203,Light Industrial (B1),N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19591/hudson-industrial-building,"Hudson Industrial Building is a commercial property located at 14, New Industrial Road, 536203 in District 19. Hudson Industrial Building is primarily used for Light Industrial (B1) space rent and sale. Hudson Industrial Building is close to Bartley MRT Station (CC12), Tai Seng MRT Station (CC11), and Serangoon MRT Station (NE12/CC13). It is near to several bus stops opposite Paya Lebar Street – 70309, before Bartley Road – 62011 and opposite Bartley Secondary School – 62019.


Amenities near Hudson Industrial Building

Hudson Industrial Building is near to several eateries located at nearby buildings such as Wilrich Café and Rochdale Coffeeshop.

Hudson Industrial Building is within reasonable distance to Prime Supermarket. It is also close to Upper Serangoon Shopping Centre for an array of amenities such as grocery and retail shopping, banks and more.

Hudson Industrial Building is accessible via Upper Paya Lebar Road, Bartley Road East and Thrift Drive."
810817,Hudson Technocentre,D19,16 New Industrial Road,536204,Light Industrial (B1),N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19592/hudson-technocentre,"Hudson Technocentre is a commercial property located at 16, New Industrial Road, 536204 in District 19. Hudson Technocentre is primarily used for Light Industrial (B1) space rent and sale. Hudson Technocentre is close to Bartley MRT Station (CC12), Tai Seng MRT Station (CC11), and Serangoon MRT Station (NE12/CC13). It is near to several bus stops opposite Paya Lebar Street – 70309, before Bartley Road – 62011 and opposite Bartley Secondary School – 62019.


Amenities near Hudson Technocentre

Hudson Technocentre is near to several eateries located at nearby buildings such as Wilrich Café and Rochdale Coffeeshop.

Hudson Technocentre is within reasonable distance to Prime Supermarket. It is also close to Upper Serangoon Shopping Centre for an array of amenities such as grocery and retail shopping, banks and more.

Hudson Technocentre is accessible via Upper Paya Lebar Road, Bartley Road East and Thrift Drive."
810818,Hup Seng Warehouse,D05,241 Pandan Loop,128426,Factory/Workshop (B2) ,N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19594/hup-seng-warehouse,"Hup Seng Warehouse is a commercial property located at 241, Pandan Loop, 128426 in District 05. Hup Seng Warehouse is primarily used for Factory/Workshop (B2) rent and sale. Hup Seng Warehouse is close to Clementi MRT Station (EW23). It is near to several bus stops at Blk 24, Pandan Loop – 20319, at Pan Tech Industrial Complex – 20341 and at Singapore Food Industries – 20329.


Amenities near Hup Seng Warehouse

Hup Seng Warehouse is near to several eateries located at nearby buildings such as Coffeeshop at Westech Building and Staples Bistro at Pantech Industrial Building.

Hup Seng Warehouse is within reasonable distance to NTUC Fairprice Supermarket. It is also close to Clementi Mall for an array of amenities such as grocery and retail shopping, banks and more.

Hup Seng Warehouse is accessible via West Coast Road, Pandan Loop and Ayer Rajah Expressway."
810819,Hussmann Tempcool,D13,121 Genting Lane,349572,Light Industrial (B1),N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19595/hussmann-tempcool,"Hussmann Tempcool is a commercial property located at 121, Genting Lane, 349572 in District 13. Hussmann Tempcool is primarily used for Light Industrial (B1) rent and sale. Hussmann Tempcool is close to Aljunied MRT Station (EW9), Potong Pasir MRT Station (NE10) and MacPherson MRT Station (CC10). It is near to several bus stops at Flextronic, Kallang Way – 70311, opposite Flextronic – 70319 and opposite Foster/Sanyo – 70329.


Amenities near Hussmann Tempcool

Hussmann Tempcool is near to several eateries located at nearby buildings such as Canteen at Media Centre and Aljunied Industrial Complex Canteen.

Hussmann Tempcool is within reasonable distance to NTUC Fairprice Supermarket. It is also close to Joo Chiat Complex for an array of amenities such as grocery and retail shopping, banks and more.

Hussmann Tempcool is accessible via Aljunied Road, Genting Lane and Pan Island Expressway."
810820,Hwa Yew Industrial Building,D25,17 Mandai Estate,729934,Factory/Workshop (B2) ,N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19596/hwa-yew-industrial-building,"Hwa Yew Industrial Building is a commercial property located at 17, Mandai Estate, 729934 in District 25. Hwa Yew Industrial Building is primarily used for Factory/Worshop (B2) rent and sale. Hwa Yew Industrial Building is close to Yew Tee MRT Station (NS5) and Kranji MRT Station (NS7). It is near to several bus stops after Mandai Estate – 45069, opposite Mandai Estate – 45061 and after Mandai Road, Woodlands Road – 45079.


Amenities near Hwa Yew Industrial Building

Hwa Yew Industrial Building is near to several eateries located at nearby buildings such as Tiny’s Café & Lounge at Picket & Rail Building.

Hwa Yew Industrial Building is within reasonable distance to Sheng Siong Supermarket. It is also close to Yew Tee Shopping Centre for an array of amenities such as grocery and retail shopping, banks and more.

Hwa Yew Industrial Building is accessible via Woodlands Road, Mandai Road and Mandai Estate."
810821,Hyflux Innovation Centre,D12,80 Bendemeer Road,339949,Business/Science Park ,N/A,Unknown Tenure,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/23157/hyflux-innovation-centre,
810822,I-Hub,D22,9 Jurong Town Hall Road,609431,Office,N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19603/i-hub,"I-Hub is a commercial property located at 9, Jurong Town Hall Road, 609431 in District 22. I-Hub is primarily used for Office rent and sale. I-Hub is close to Jurong East MRT Station (NS1/EW24) and Chinese Garden MRT Station (EW25). It is near to several bus stops at Jurong Town Hall – 28231, opposite Jurong Town Hall – 28239 and opposite International Business Park – 28221.


Amenities near I-Hub

I-Hub is near to several eateries located at nearby buildings such as Orange Café at Summit Building and T5 Bistro at Akira Building.

I-Hub is within reasonable distance to NTUC Fairprice Supermarket. It is also close JCube for an array of amenities such as grocery and retail shopping, banks and more.

I-Hub is accessible via Jurong Town Hall, Commonwealth Avenue West and Ayer Rajah Expressway."
810823,I-Lofts @ Changi,D17,15 Changi North Street 1,498765,Factory/Workshop (B2) ,N/A,30-year Leasehold,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/21148/i-lofts-changi,"I-Lofts @ Changi is a 30-year Leasehold commercial property located at 15, Changi North Street 1, 498765 in District 17. I-Lofts @ Changi is primarily used for Factory/Workshop (B2) rent and sale. I-Lofts @ Changi is close to Expo MRT Station (CG1). It is near to several bus stops at Seamap, Changi North Crescent – 97181, at Vicom Vehicle Inspection Centre – 97159 and after Vicom – 97159.


Amenities near I-Lofts @ Changi

I-Lofts @ Changi is near to several eateries located at nearby buildings such as Milcom Canteen and Golden Place Eating House at Changi North.

I-Lofts @ Changi is within reasonable distance to NTUC Fairprice Supermarket. It is also close Tampines Mart for an array of amenities such as grocery and retail shopping, banks and more.

I-Lofts @ Changi is accessible via Upper Changi Road North, Changi North Street 1 and Pan Island Expressway."
810824,I.Biz Centre,D21,32 Old Toh Tuck Road,597658,Factory/Workshop (B2) ,Incorporated Builders Pte Ltd,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/21642/i-biz-centre,
810825,I.R.E Building,D08,18 Verdun Road,207280,Office,N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19622/i-r-e-building,"I.R.E Building is a commercial property located at 18, Verdun Road, 207280 in District 08. I.R.E Building is primarily used for Office rent and sale. I.R.E Building is close to Farrer Park MRT Station (NE8) and Lavender MRT Station (EW11). It is near to several bus stops before Tai Hoe  Hotel – 07231, after Allenby Road – 07319 and at Sri Srinivasa Perumal Temple – 07211.


Amenities near I.R.E Building

I.R.E Building is near to several eateries located at nearby buildings such as Beach Road Scissor Cut Curry Rice and Sushi Tei.

I.R.E Building is within reasonable distance to NTUC Fairprice Supermarket. It is also close to City Square Mall for an array of amenities such as grocery and retail shopping, banks and more.

I.R.E Building is accessible via Serangoon Road, Kitchener Road and Verdun Road."
810826,IBM Place,D16,9 Changi Business Park Central 1,486048,Business/Science Park ,N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19597/ibm-place,"IBM Place is a commercial property located at 9, Changi Business Park Central 1, 486048 in District 16. IBM Place is primarily used for Business/Sceince Park rent and sale. IBM Place is close to Expo MRT Station (CG1) and Simei MRT Station (EW3). It is near to several bus stops before Tropicana Condominium – 96041, opposite Tropicana Condominium – 96049 and at Expo Halls 4/5/6 – 96039.


Amenities near IBM Place

IBM Place is near to several eateries located at nearby buildings such as Spinelli at Plaza 8 and Mr The Tarik Foodcourt.

IBM Place is within reasonable distance to NTUC Fairprice Supermarket. It is also close to Eastpoint Mall for an array of amenities such as grocery and retail shopping, banks and more.

IBM Place is accessible via Upper Changi Road East, Expo Drive and Changi South Avenue 3."
810827,IC Equipment Building,D19,53 Serangoon North Avenue 4,555852,Light Industrial (B1),N/A,N/A,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19598/ic-equipment-building,"IC Equipment Building is a commercial property located at 53, Serangoon North Avenue 4, 555852 in District 19. IC Equipment Building is primarily used for Light Industrial (B1) rent and sale. IC Equipment Building is close to Hougang MRT Station (NE14), Buangkok MRT Station (NE15) and Kovan MRT Station (NE13). It is near to several bus stops at BLK 531, Serangoon North Avenue 5 – 66539, opposite Blk 531, Serangoon North Avenue 5 – 66531 and at Ban Teck Han Building – 66521.


Amenities near IC Equipment Building

IC Equipment Building is near to several eateries located at nearby buildings such as Choon Heng Coffee Shop.

IC Equipment Building is within reasonable distance to Sheng Siong Supermarket. It is also close to Central Place for an array of amenities such as grocery and retail shopping, banks and more.

IC Equipment Building is accessible via Ang Mo Kio Avenue 5, Yio Chu Kang Road and Serangoon North Avenue 5."
810828,ICB Enterprise House,D07,116 Middle Road,188972,Office,N/A,99-year Leasehold,N/A,N/A,N/A,https://www.commercialguru.com.sg/project/19599/icb-enterprise-house,"ICB Enterprise House is a 99-year Leasehold commercial property located at 116, Middle Road, 188972 in District 07. ICB Enterprise House is primarily used for Office rent and sale. ICB Enterprise House is close to Bugis MRT Station (EW12), Bras Basah MRT Station (CC2) and Esplanade MRT Station (CC3). It is near to several bus stops at Midlink Plaza – 07569, opposite Midlink Plaza – 07561 and at St. Joseph’s Church – 01013.


Amenities near ICB Enterprise House

ICB Enterprise House is near to several eateries located at nearby buildings such as 3838 Eating Place at 52, Queen Street and Asian House at Fortune Centre.

ICB Enterprise House is within reasonable distance to Cold Storage Supermarket. It is also close to Bugis+ for an array of amenities such as grocery and retail shopping, banks and more.

ICB Enterprise House is accessible via Bras Basah Road, Victoria Street and Middle Road."
